Id,MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Street_Grvl,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,TotalSF,Age
1367,60,3,68.0,9179,5,2,2,5,7,5,1999,1999,1,1,12,13,158.0,2,3,3,2,633,5,0,240,873,1,0,1,4,882,908,0,1790,1,0,2,1,3,1,2,7,6,0,1999.0,2,588,4,4,0,88,0,0,0,0,0,6,2008,193000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2663,25
1368,160,4,41.0,2665,10,2,2,5,5,6,1977,1977,1,1,5,5,0.0,3,3,3,0,548,4,173,36,757,1,0,1,4,925,550,0,1475,0,0,2,0,4,1,3,6,6,1,1977.0,1,336,4,4,104,26,0,0,0,0,0,7,2006,127000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2232,47
1369,120,4,69.0,4435,5,2,2,2,6,5,2003,2004,1,1,12,13,170.0,2,3,0,2,685,5,0,163,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,6,0,2003.0,2,420,4,4,140,0,0,0,0,0,0,6,2009,144000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1696,21
1370,20,3,48.0,10635,5,2,2,2,8,5,2003,2003,3,1,12,13,171.0,2,3,0,1,370,2,972,315,1657,1,0,1,4,1668,0,0,1668,1,0,2,0,3,1,2,8,6,1,2003.0,2,502,4,4,0,262,0,0,0,0,0,5,2010,232000,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3325,21
1371,50,3,90.0,5400,17,0,2,0,4,6,1920,1950,1,1,4,4,0.0,3,3,3,0,315,4,105,420,840,1,0,1,4,840,534,0,1374,0,0,1,0,2,1,3,6,6,0,1967.0,1,338,4,4,0,0,198,0,0,0,0,10,2009,105000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2214,104
1372,80,3,80.0,9600,12,2,2,7,6,6,1955,1996,3,1,0,0,0.0,3,3,0,1,831,5,0,161,992,1,2,1,4,1661,0,0,1661,1,0,1,0,3,1,2,8,6,1,1955.0,1,377,4,4,0,28,0,0,178,0,0,10,2008,165500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2653,69
1373,60,3,75.0,9750,5,2,2,5,7,6,1998,1998,1,1,12,13,0.0,2,3,0,2,975,5,0,133,1108,1,0,1,4,1108,989,0,2097,1,0,2,1,3,1,2,8,6,1,1998.0,2,583,4,4,253,170,0,0,0,0,0,6,2006,274300,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3205,26
1374,20,3,69.0,11400,15,2,2,2,10,5,2001,2002,3,1,12,13,705.0,0,3,1,2,1282,5,0,1351,2633,1,0,1,4,2633,0,0,2633,1,0,2,1,2,1,0,8,6,2,2001.0,3,804,4,4,314,140,0,0,0,0,0,3,2007,466500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5266,23
1375,60,1,85.0,10625,21,2,2,5,7,5,2005,2005,1,1,5,5,0.0,2,3,3,5,0,5,0,1026,1026,1,0,1,4,1026,932,0,1958,0,0,2,1,3,1,2,9,6,1,2005.0,3,936,4,4,154,210,0,0,0,0,0,7,2008,250000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2984,19
1376,20,3,89.0,10991,23,2,2,2,8,5,2007,2007,1,1,12,13,80.0,2,3,1,5,0,5,0,1571,1571,1,0,1,4,1571,0,0,1571,0,0,2,0,3,1,2,7,6,1,2007.0,3,722,4,4,100,36,0,0,0,0,0,12,2007,239000,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3142,17
1377,30,3,52.0,6292,18,2,2,2,6,5,1930,1950,1,1,13,14,0.0,2,3,2,4,384,5,0,384,768,1,4,0,4,790,0,0,790,0,0,1,0,2,1,3,4,6,0,1925.0,1,160,1,4,0,141,0,0,0,0,0,4,2008,91000,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1558,94
1378,50,3,60.0,10998,7,2,2,0,5,5,1941,1960,1,1,13,14,0.0,3,3,3,3,408,1,420,156,984,1,0,1,4,984,620,0,1604,0,0,2,0,3,1,3,6,3,0,1977.0,2,660,4,4,0,68,0,0,0,0,0,7,2009,117000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2588,83
1379,160,4,21.0,1953,2,2,2,5,6,5,1973,1973,1,1,6,6,408.0,3,0,3,1,309,5,0,174,483,1,4,1,4,483,504,0,987,0,0,1,1,2,1,3,5,6,0,1973.0,1,264,4,4,72,0,0,0,0,0,0,6,2006,83000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1470,51
1380,80,3,73.0,9735,23,2,2,7,5,5,2006,2007,1,1,12,13,0.0,2,3,3,5,0,5,0,384,384,1,2,1,4,754,640,0,1394,0,0,2,1,3,1,2,7,6,0,2007.0,2,400,4,4,100,0,0,0,0,0,0,5,2008,167500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1778,18
1381,30,3,45.0,8212,7,2,2,2,3,3,1914,1950,1,1,11,12,0.0,3,0,3,4,203,5,0,661,864,1,4,0,1,864,0,0,864,1,0,1,0,2,1,3,5,6,0,1938.0,1,200,4,1,0,0,96,0,0,0,0,6,2010,58500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1728,110
1382,20,3,69.0,12925,12,2,2,2,6,7,1970,1970,1,1,3,10,0.0,3,3,2,1,865,5,0,340,1205,1,0,1,4,2117,0,0,2117,0,0,2,1,4,1,3,7,6,2,1970.0,2,550,4,4,0,42,0,0,0,0,0,5,2008,237500,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3322,54
1383,70,4,60.0,7200,17,2,2,5,7,7,1920,1950,3,1,13,14,0.0,1,3,3,5,0,5,0,596,596,1,0,1,4,998,764,0,1762,1,0,1,1,4,1,2,8,6,0,1989.0,2,576,4,4,36,0,221,0,0,0,0,10,2006,157000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2358,104
1384,30,3,69.0,25339,19,2,2,2,5,7,1918,2007,1,1,13,14,0.0,3,3,3,5,0,5,0,816,816,1,0,1,4,1416,0,0,1416,0,0,2,0,3,1,2,7,6,0,2007.0,2,576,4,4,0,0,112,0,0,0,0,8,2007,112000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2232,106
1385,50,3,60.0,9060,7,2,2,0,6,5,1939,1950,1,1,14,15,0.0,3,3,2,4,204,5,0,356,560,1,4,1,4,698,560,0,1258,0,0,1,0,2,1,3,6,6,0,1939.0,1,280,4,4,0,0,0,0,0,0,0,10,2009,105000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1818,85
1386,50,4,40.0,5436,9,2,2,0,4,8,1922,2007,1,1,12,13,0.0,3,3,3,1,735,5,0,61,796,1,2,1,4,796,358,0,1154,1,0,1,0,3,1,2,7,6,0,1922.0,1,240,4,4,0,96,0,0,0,0,0,5,2010,125500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1950,102
1387,60,3,80.0,16692,14,6,2,5,7,5,1978,1978,1,1,9,10,184.0,2,3,3,1,790,3,469,133,1392,1,4,1,4,1392,1392,0,2784,1,0,3,1,5,1,2,12,6,2,1978.0,2,564,4,4,0,112,0,0,440,519,2000,7,2006,250000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4176,46
1388,50,4,60.0,8520,17,0,2,0,6,7,1916,1950,1,1,11,12,0.0,3,3,3,4,168,3,546,0,714,2,4,0,4,1664,862,0,2526,0,0,2,0,5,1,2,10,6,1,1916.0,1,216,4,4,88,15,0,0,0,0,0,8,2007,136000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3240,108
1389,20,3,42.0,14892,8,2,2,2,9,5,2006,2007,1,1,12,13,160.0,0,3,1,2,1320,5,0,426,1746,1,0,1,4,1746,0,0,1746,1,0,2,0,3,1,0,7,6,2,2006.0,3,758,4,4,201,39,0,0,0,0,0,10,2009,377500,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3492,18
1390,50,4,60.0,6000,3,2,2,0,6,6,1941,1950,1,1,13,14,0.0,3,1,3,0,375,5,0,360,735,1,0,1,4,869,349,0,1218,0,1,1,0,3,1,3,6,6,1,2003.0,2,440,4,4,0,0,0,0,0,0,0,3,2007,131000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1953,83
1391,20,3,70.0,9100,5,2,2,2,7,5,2000,2000,1,1,12,13,244.0,2,3,0,2,1400,5,0,125,1525,1,0,1,4,1525,0,0,1525,1,0,2,0,3,1,2,6,6,0,2000.0,2,541,4,4,219,36,0,0,0,0,0,9,2006,235000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3050,24
1392,90,3,65.0,8944,12,2,2,2,5,5,1967,1967,1,1,9,10,0.0,3,3,3,5,0,5,0,1584,1584,1,4,1,4,1584,0,0,1584,0,0,2,0,4,2,3,8,4,0,1967.0,3,792,4,4,0,152,0,0,0,0,0,4,2009,124000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3168,57
1393,85,3,68.0,7838,12,2,2,6,5,5,1967,1967,1,1,6,6,0.0,3,3,0,0,769,5,0,95,864,1,4,1,4,900,0,0,900,1,0,1,0,3,1,3,6,6,1,1967.0,1,288,4,4,175,144,0,0,0,0,0,12,2006,123000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1764,57
1394,190,4,60.0,10800,17,2,2,0,6,7,1905,2000,1,1,13,14,0.0,1,3,3,5,0,5,0,482,482,1,0,0,4,1221,691,0,1912,0,0,2,0,3,2,3,7,6,1,2003.0,2,672,2,4,0,25,212,0,0,0,0,4,2008,163000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2394,119
1395,120,3,53.0,4045,0,2,2,2,7,5,2006,2006,3,1,12,13,45.0,2,3,0,2,1070,5,0,286,1356,1,0,1,4,1500,0,0,1500,1,0,2,0,2,1,2,6,6,1,2006.0,3,648,4,4,161,20,0,0,0,0,0,10,2006,246578,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2856,18
1396,60,3,88.0,12665,23,2,2,5,8,5,2005,2006,3,1,12,13,245.0,2,1,1,5,0,5,0,1094,1094,1,0,1,4,1133,1349,0,2482,0,0,2,1,4,1,2,9,6,1,2005.0,3,642,4,4,144,39,0,0,0,0,0,2,2007,281213,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3576,19
1397,20,3,69.0,57200,23,2,2,2,5,5,1948,1950,1,1,13,14,0.0,3,3,0,1,353,4,334,60,747,1,4,1,4,1687,0,0,1687,1,0,1,0,3,1,3,7,2,2,1966.0,2,572,4,4,0,0,50,0,0,0,0,6,2010,160000,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2434,76
1398,70,4,51.0,6120,3,2,2,5,5,8,1920,2004,1,1,8,8,0.0,3,3,2,5,0,5,0,939,939,1,0,1,4,939,574,0,1513,0,0,1,1,4,1,3,8,6,0,1933.0,1,180,1,1,24,0,150,0,0,0,0,5,2007,137500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2452,104
1399,50,3,60.0,7200,12,2,2,0,5,4,1950,1982,1,1,12,14,0.0,3,3,3,4,180,1,352,676,1208,1,2,1,0,1136,768,0,1904,1,0,1,1,3,1,3,7,2,0,1950.0,1,240,4,4,0,0,168,0,0,0,0,5,2009,138000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3112,74
1400,50,3,51.0,6171,18,2,2,0,6,6,1925,1990,1,1,14,15,0.0,3,3,3,1,264,5,0,712,976,1,0,1,4,1160,448,0,1608,0,0,2,1,3,1,2,7,6,1,1925.0,1,216,1,4,147,16,0,0,0,0,0,10,2009,137450,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2584,99
1401,50,4,50.0,6000,3,2,2,0,6,7,1929,1950,1,1,14,15,0.0,3,3,3,5,0,5,0,862,862,1,4,1,4,950,208,0,1158,0,0,1,0,3,1,3,5,6,1,1929.0,1,208,4,4,0,0,112,0,0,0,0,7,2008,120000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2020,95
1402,60,3,62.0,7415,8,2,2,5,6,5,2004,2004,1,1,12,13,0.0,3,3,3,2,759,5,0,80,839,1,0,1,4,864,729,0,1593,1,0,2,1,3,1,3,8,6,1,2004.0,2,398,4,4,100,75,0,0,0,0,0,4,2008,193000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2432,20
1403,20,3,64.0,6762,5,2,2,2,7,5,2006,2006,1,1,12,13,0.0,2,1,0,5,0,5,0,1286,1286,1,0,1,4,1294,0,0,1294,0,0,2,0,2,1,2,6,6,1,2006.0,2,662,4,4,168,55,0,0,0,0,0,7,2006,193879,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2580,18
1404,20,3,49.0,15256,21,6,2,2,8,5,2007,2007,1,1,12,13,84.0,2,3,1,2,929,5,0,556,1485,1,0,1,4,1464,0,0,1464,1,0,2,0,3,1,2,6,6,0,2007.0,3,754,4,4,168,160,0,0,0,0,0,8,2007,282922,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2949,17
1405,50,3,60.0,10410,17,0,2,0,3,4,1915,1950,1,1,13,14,0.0,3,3,3,5,0,5,0,672,672,1,4,1,4,694,520,0,1214,0,0,1,0,3,1,3,6,6,0,1998.0,3,936,4,4,216,0,160,0,0,0,0,1,2006,105000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1886,109
1406,120,4,44.0,3842,6,2,2,2,8,5,2004,2005,3,1,5,5,174.0,0,3,1,2,1373,5,0,221,1594,1,0,1,4,1646,0,0,1646,1,1,2,0,2,1,2,5,6,1,2004.0,2,482,4,4,128,53,0,0,155,0,0,1,2008,275000,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3240,20
1407,85,3,70.0,8445,5,2,2,6,5,7,1972,2007,1,1,6,15,0.0,2,3,0,2,656,5,0,112,768,1,4,1,4,768,0,0,768,1,0,1,0,2,1,3,5,6,0,1988.0,2,396,4,4,58,0,0,0,0,0,0,3,2009,133000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1536,52
1408,20,3,69.0,8780,11,2,2,2,5,5,1985,1985,1,1,6,10,0.0,3,3,3,0,625,5,0,208,833,1,0,1,4,833,0,0,833,1,0,1,0,3,1,3,5,6,0,1980.0,0,0,4,4,0,0,0,0,0,0,0,3,2009,112000,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1666,39
1409,70,4,60.0,7740,17,2,2,5,4,7,1910,1950,1,1,12,13,0.0,1,3,3,5,0,5,0,622,622,1,2,1,4,741,622,0,1363,0,0,1,0,3,1,3,6,6,0,1966.0,2,528,4,4,0,0,0,0,168,0,0,6,2010,125500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1985,114
1410,60,3,46.0,20544,14,2,2,5,7,6,1986,1991,1,1,9,10,123.0,2,3,3,5,0,5,0,791,791,1,2,1,4,1236,857,0,2093,0,0,2,1,3,1,3,7,6,1,1986.0,2,542,4,4,364,63,0,0,0,0,0,11,2008,215000,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2884,38
1411,60,3,79.0,12420,5,2,2,5,7,5,2001,2001,1,1,12,13,0.0,2,3,3,2,666,5,0,278,944,1,0,1,4,944,896,0,1840,1,0,2,1,3,1,2,6,6,0,2001.0,2,622,4,4,0,45,0,0,0,0,0,6,2009,230000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2784,23
1412,50,3,80.0,9600,12,2,2,0,6,8,1950,2005,1,1,12,13,0.0,3,3,3,1,120,5,0,736,856,1,0,1,4,1112,556,0,1668,0,0,1,1,3,1,3,6,3,0,1950.0,1,271,4,4,0,0,0,0,0,0,0,9,2009,140000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2524,74
1413,90,3,60.0,7200,12,2,2,2,4,5,1949,1950,1,1,3,11,0.0,3,3,3,5,0,5,0,0,0,5,1,0,1,1040,0,0,1040,0,0,2,0,2,2,3,6,6,0,1956.0,2,420,4,4,0,0,0,0,0,0,0,6,2009,90000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1040,75
